ReadingId,Timestamp,SensorId,SensorType,Value,Unit,Status
RD-20260206-005873,2026-02-06T14:25:20+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.3,°C,NORMAL
RD-20260206-006300,2026-02-06T14:25:20+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,37.8,%,NORMAL
RD-20260206-006727,2026-02-06T14:25:20+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.8,%,NORMAL
RD-20260206-007154,2026-02-06T14:25:20+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007581,2026-02-06T14:25:20+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000323,2026-02-06T14:25:30+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-000750,2026-02-06T14:25:30+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.6,dBm,NORMAL
RD-20260206-001177,2026-02-06T14:25:30+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.8,dBm,NORMAL
RD-20260206-001604,2026-02-06T14:25:30+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002031,2026-02-06T14:25:30+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002458,2026-02-06T14:25:30+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-002885,2026-02-06T14:25:30+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003312,2026-02-06T14:25:30+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-003739,2026-02-06T14:25:30+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-004166,2026-02-06T14:25:30+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-004593,2026-02-06T14:25:30+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-005020,2026-02-06T14:25:30+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.9,°C,NORMAL
RD-20260206-005447,2026-02-06T14:25:30+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.1,°C,NORMAL
RD-20260206-005874,2026-02-06T14:25:30+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.9,°C,NORMAL
RD-20260206-006301,2026-02-06T14:25:30+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.3,%,NORMAL
RD-20260206-006728,2026-02-06T14:25:30+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,41.8,%,NORMAL
RD-20260206-007155,2026-02-06T14:25:30+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.97,g,NORMAL
RD-20260206-007582,2026-02-06T14:25:30+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.09,g,NORMAL
RD-20260206-000324,2026-02-06T14:25:40+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-000751,2026-02-06T14:25:40+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001178,2026-02-06T14:25:40+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.7,dBm,NORMAL
RD-20260206-001605,2026-02-06T14:25:40+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002032,2026-02-06T14:25:40+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002459,2026-02-06T14:25:40+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-002886,2026-02-06T14:25:40+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003313,2026-02-06T14:25:40+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-003740,2026-02-06T14:25:40+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004167,2026-02-06T14:25:40+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004594,2026-02-06T14:25:40+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.7,dBm,NORMAL
RD-20260206-005021,2026-02-06T14:25:40+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.8,°C,NORMAL
RD-20260206-005448,2026-02-06T14:25:40+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.7,°C,NORMAL
RD-20260206-005875,2026-02-06T14:25:40+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.6,°C,NORMAL
RD-20260206-006302,2026-02-06T14:25:40+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,47.1,%,NORMAL
RD-20260206-006729,2026-02-06T14:25:40+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.7,%,NORMAL
RD-20260206-007156,2026-02-06T14:25:40+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007583,2026-02-06T14:25:40+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000325,2026-02-06T14:25:50+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.7,dBm,NORMAL
RD-20260206-000752,2026-02-06T14:25:50+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.1,dBm,NORMAL
RD-20260206-001179,2026-02-06T14:25:50+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.0,dBm,NORMAL
RD-20260206-001606,2026-02-06T14:25:50+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002033,2026-02-06T14:25:50+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002460,2026-02-06T14:25:50+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-002887,2026-02-06T14:25:50+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003314,2026-02-06T14:25:50+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003741,2026-02-06T14:25:50+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.9,dBm,NORMAL
RD-20260206-004168,2026-02-06T14:25:50+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-004595,2026-02-06T14:25:50+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-005022,2026-02-06T14:25:50+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,38.5,°C,NORMAL
RD-20260206-005449,2026-02-06T14:25:50+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.3,°C,NORMAL
RD-20260206-005876,2026-02-06T14:25:50+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.2,°C,NORMAL
RD-20260206-006303,2026-02-06T14:25:50+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,38.6,%,NORMAL
RD-20260206-006730,2026-02-06T14:25:50+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.2,%,NORMAL
RD-20260206-007157,2026-02-06T14:25:50+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.93,g,NORMAL
RD-20260206-007584,2026-02-06T14:25:50+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.10,g,NORMAL
RD-20260206-000326,2026-02-06T14:26:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-000753,2026-02-06T14:26:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001180,2026-02-06T14:26:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.1,dBm,NORMAL
RD-20260206-001607,2026-02-06T14:26:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002034,2026-02-06T14:26:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002461,2026-02-06T14:26:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-002888,2026-02-06T14:26:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-003315,2026-02-06T14:26:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-003742,2026-02-06T14:26:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-004169,2026-02-06T14:26:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-004596,2026-02-06T14:26:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-005023,2026-02-06T14:26:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.8,°C,NORMAL
RD-20260206-005450,2026-02-06T14:26:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.0,°C,NORMAL
RD-20260206-005877,2026-02-06T14:26:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.5,°C,NORMAL
RD-20260206-006304,2026-02-06T14:26:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,43.5,%,NORMAL
RD-20260206-006731,2026-02-06T14:26:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.3,%,NORMAL
RD-20260206-007158,2026-02-06T14:26:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007585,2026-02-06T14:26:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000327,2026-02-06T14:26:10+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-000754,2026-02-06T14:26:10+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.5,dBm,NORMAL
RD-20260206-001181,2026-02-06T14:26:10+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.7,dBm,NORMAL
RD-20260206-001608,2026-02-06T14:26:10+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002035,2026-02-06T14:26:10+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002462,2026-02-06T14:26:10+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-002889,2026-02-06T14:26:10+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003316,2026-02-06T14:26:10+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-003743,2026-02-06T14:26:10+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004170,2026-02-06T14:26:10+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004597,2026-02-06T14:26:10+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-005024,2026-02-06T14:26:10+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.5,°C,NORMAL
RD-20260206-005451,2026-02-06T14:26:10+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,37.7,°C,NORMAL
RD-20260206-005878,2026-02-06T14:26:10+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.8,°C,NORMAL
RD-20260206-006305,2026-02-06T14:26:10+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,42.9,%,NORMAL
RD-20260206-006732,2026-02-06T14:26:10+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.3,%,NORMAL
RD-20260206-007159,2026-02-06T14:26:10+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.94,g,NORMAL
RD-20260206-007586,2026-02-06T14:26:10+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.10,g,NORMAL
RD-20260206-000328,2026-02-06T14:26:20+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-9.6,dBm,NORMAL
RD-20260206-000755,2026-02-06T14:26:20+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.3,dBm,NORMAL
RD-20260206-001182,2026-02-06T14:26:20+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-18.2,dBm,NORMAL
RD-20260206-001609,2026-02-06T14:26:20+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002036,2026-02-06T14:26:20+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002463,2026-02-06T14:26:20+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-002890,2026-02-06T14:26:20+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-9.9,dBm,NORMAL
RD-20260206-003317,2026-02-06T14:26:20+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-003744,2026-02-06T14:26:20+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-004171,2026-02-06T14:26:20+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-004598,2026-02-06T14:26:20+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-005025,2026-02-06T14:26:20+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260206-005452,2026-02-06T14:26:20+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.4,°C,NORMAL
RD-20260206-005879,2026-02-06T14:26:20+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.5,°C,NORMAL
RD-20260206-006306,2026-02-06T14:26:20+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,44.9,%,NORMAL
RD-20260206-006733,2026-02-06T14:26:20+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,43.9,%,NORMAL
RD-20260206-007160,2026-02-06T14:26:20+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007587,2026-02-06T14:26:20+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000329,2026-02-06T14:26:30+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-000756,2026-02-06T14:26:30+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.6,dBm,NORMAL
RD-20260206-001183,2026-02-06T14:26:30+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.5,dBm,NORMAL
RD-20260206-001610,2026-02-06T14:26:30+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002037,2026-02-06T14:26:30+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002464,2026-02-06T14:26:30+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-002891,2026-02-06T14:26:30+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003318,2026-02-06T14:26:30+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-003745,2026-02-06T14:26:30+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-004172,2026-02-06T14:26:30+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-004599,2026-02-06T14:26:30+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-005026,2026-02-06T14:26:30+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.0,°C,NORMAL
RD-20260206-005453,2026-02-06T14:26:30+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.5,°C,NORMAL
RD-20260206-005880,2026-02-06T14:26:30+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.9,°C,NORMAL
RD-20260206-006307,2026-02-06T14:26:30+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.7,%,NORMAL
RD-20260206-006734,2026-02-06T14:26:30+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,36.7,%,NORMAL
RD-20260206-007161,2026-02-06T14:26:30+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.96,g,NORMAL
RD-20260206-007588,2026-02-06T14:26:30+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.15,g,NORMAL
RD-20260206-000330,2026-02-06T14:26:40+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-000757,2026-02-06T14:26:40+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.8,dBm,NORMAL
RD-20260206-001184,2026-02-06T14:26:40+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.7,dBm,NORMAL
RD-20260206-001611,2026-02-06T14:26:40+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002038,2026-02-06T14:26:40+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002465,2026-02-06T14:26:40+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-9.8,dBm,NORMAL
RD-20260206-002892,2026-02-06T14:26:40+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.6,dBm,NORMAL
RD-20260206-003319,2026-02-06T14:26:40+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003746,2026-02-06T14:26:40+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-004173,2026-02-06T14:26:40+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-004600,2026-02-06T14:26:40+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.8,dBm,NORMAL
RD-20260206-005027,2026-02-06T14:26:40+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.6,°C,NORMAL
RD-20260206-005454,2026-02-06T14:26:40+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.5,°C,NORMAL
RD-20260206-005881,2026-02-06T14:26:40+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,40.3,°C,NORMAL
RD-20260206-006308,2026-02-06T14:26:40+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,39.7,%,NORMAL
RD-20260206-006735,2026-02-06T14:26:40+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,38.7,%,NORMAL
RD-20260206-007162,2026-02-06T14:26:40+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.94,g,NORMAL
RD-20260206-007589,2026-02-06T14:26:40+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.12,g,NORMAL
RD-20260206-000331,2026-02-06T14:26:50+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-000758,2026-02-06T14:26:50+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.7,dBm,NORMAL
RD-20260206-001185,2026-02-06T14:26:50+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001612,2026-02-06T14:26:50+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002039,2026-02-06T14:26:50+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002466,2026-02-06T14:26:50+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-002893,2026-02-06T14:26:50+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.1,dBm,NORMAL
RD-20260206-003320,2026-02-06T14:26:50+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-003747,2026-02-06T14:26:50+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-10.8,dBm,NORMAL
RD-20260206-004174,2026-02-06T14:26:50+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-004601,2026-02-06T14:26:50+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.3,dBm,NORMAL
RD-20260206-005028,2026-02-06T14:26:50+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.3,°C,NORMAL
RD-20260206-005455,2026-02-06T14:26:50+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,38.9,°C,NORMAL
RD-20260206-005882,2026-02-06T14:26:50+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.2,°C,NORMAL
RD-20260206-006309,2026-02-06T14:26:50+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,42.2,%,NORMAL
RD-20260206-006736,2026-02-06T14:26:50+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,39.8,%,NORMAL
RD-20260206-007163,2026-02-06T14:26:50+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.98,g,NORMAL
RD-20260206-007590,2026-02-06T14:26:50+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.11,g,NORMAL
RD-20260206-000332,2026-02-06T14:27:00+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-000759,2026-02-06T14:27:00+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.5,dBm,NORMAL
RD-20260206-001186,2026-02-06T14:27:00+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.9,dBm,NORMAL
RD-20260206-001613,2026-02-06T14:27:00+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002040,2026-02-06T14:27:00+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002467,2026-02-06T14:27:00+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-002894,2026-02-06T14:27:00+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.5,dBm,NORMAL
RD-20260206-003321,2026-02-06T14:27:00+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.9,dBm,NORMAL
RD-20260206-003748,2026-02-06T14:27:00+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.0,dBm,NORMAL
RD-20260206-004175,2026-02-06T14:27:00+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-004602,2026-02-06T14:27:00+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-11.2,dBm,NORMAL
RD-20260206-005029,2026-02-06T14:27:00+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,40.1,°C,NORMAL
RD-20260206-005456,2026-02-06T14:27:00+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.5,°C,NORMAL
RD-20260206-005883,2026-02-06T14:27:00+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.2,°C,NORMAL
RD-20260206-006310,2026-02-06T14:27:00+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,40.1,%,NORMAL
RD-20260206-006737,2026-02-06T14:27:00+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,37.9,%,NORMAL
RD-20260206-007164,2026-02-06T14:27:00+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.94,g,NORMAL
RD-20260206-007591,2026-02-06T14:27:00+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.10,g,NORMAL
RD-20260206-000333,2026-02-06T14:27:10+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.2,dBm,NORMAL
RD-20260206-000760,2026-02-06T14:27:10+00:00,SENS-SYD-MEL-F1-OPT-002,OpticalPower,-19.4,dBm,NORMAL
RD-20260206-001187,2026-02-06T14:27:10+00:00,SENS-SYD-MEL-F1-OPT-003,OpticalPower,-17.5,dBm,NORMAL
RD-20260206-001614,2026-02-06T14:27:10+00:00,SENS-SYD-MEL-F1-BER-001,BitErrorRate,9.00e-07,ratio,NORMAL
RD-20260206-002041,2026-02-06T14:27:10+00:00,SENS-SYD-MEL-F1-BER-002,BitErrorRate,5.00e-07,ratio,NORMAL
RD-20260206-002468,2026-02-06T14:27:10+00:00,SENS-SYD-MEL-F2-OPT-001,OpticalPower,-8.9,dBm,NORMAL
RD-20260206-002895,2026-02-06T14:27:10+00:00,SENS-SYD-MEL-F2-OPT-002,OpticalPower,-10.4,dBm,NORMAL
RD-20260206-003322,2026-02-06T14:27:10+00:00,SENS-SYD-BNE-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
RD-20260206-003749,2026-02-06T14:27:10+00:00,SENS-SYD-BNE-F1-OPT-002,OpticalPower,-11.1,dBm,NORMAL
RD-20260206-004176,2026-02-06T14:27:10+00:00,SENS-MEL-BNE-F1-OPT-001,OpticalPower,-10.0,dBm,NORMAL
RD-20260206-004603,2026-02-06T14:27:10+00:00,SENS-MEL-BNE-F1-OPT-002,OpticalPower,-10.7,dBm,NORMAL
RD-20260206-005030,2026-02-06T14:27:10+00:00,SENS-CORE-SYD-01-TEMP-001,Temperature,41.1,°C,NORMAL
RD-20260206-005457,2026-02-06T14:27:10+00:00,SENS-CORE-MEL-01-TEMP-001,Temperature,39.6,°C,NORMAL
RD-20260206-005884,2026-02-06T14:27:10+00:00,SENS-CORE-BNE-01-TEMP-001,Temperature,41.3,°C,NORMAL
RD-20260206-006311,2026-02-06T14:27:10+00:00,SENS-CORE-SYD-01-CPU-001,CPULoad,46.6,%,NORMAL
RD-20260206-006738,2026-02-06T14:27:10+00:00,SENS-CORE-MEL-01-CPU-001,CPULoad,33.9,%,NORMAL
RD-20260206-007165,2026-02-06T14:27:10+00:00,SENS-AMP-GOULBURN-VIB-001,Vibration,0.95,g,NORMAL
RD-20260206-007592,2026-02-06T14:27:10+00:00,SENS-AMP-ALBURY-VIB-001,Vibration,0.13,g,NORMAL
RD-20260206-000334,2026-02-06T14:27:20+00:00,SENS-SYD-MEL-F1-OPT-001,OpticalPower,-10.3,dBm,NORMAL
