AlertId,Timestamp,SourceNodeId,SourceNodeType,AlertType,Severity,Description,OpticalPowerDbm,BitErrorRate,CPUUtilPct,PacketLossPct
ALT-20260206-000544,2026-02-06T12:33:20.084Z,GNB-SYD-2041,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.3,6.83e-12,20.6,0.009
ALT-20260206-002419,2026-02-06T12:33:28.664Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.56% — transient microloop,-3.2,1.352e-12,24.5,0.56
ALT-20260206-002375,2026-02-06T12:34:16.903Z,LINK-SYD-AGG-NORTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.5,8.205e-12,17.1,0.027
ALT-20260206-001792,2026-02-06T12:34:18.514Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,4.151e-12,31.5,0.028
ALT-20260206-000463,2026-02-06T12:35:05.385Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 66.3% — routine process spike,-3.4,2.868e-12,66.3,0.017
ALT-20260206-002720,2026-02-06T12:36:03.799Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 74.5% — routine process spike,-3.3,6.642e-12,74.5,0.01
ALT-20260206-000178,2026-02-06T12:39:31.247Z,AGG-MEL-EAST-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,6.899e-12,25.9,0.022
ALT-20260206-001585,2026-02-06T12:41:00.488Z,LINK-MEL-AGG-EAST-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.8,4.739e-12,20.0,0.039
ALT-20260206-001824,2026-02-06T12:41:21.731Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,5.382e-12,39.7,0.034
ALT-20260206-002114,2026-02-06T12:42:40.665Z,AGG-BNE-CENTRAL-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 69.2% — routine process spike,-3.3,2.507e-12,69.2,0.004
ALT-20260206-002644,2026-02-06T12:43:12.500Z,LINK-MEL-AGG-WEST-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.1,6.21e-13,20.2,0.043
ALT-20260206-000165,2026-02-06T12:46:38.588Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,5.783e-12,21.4,0.033
ALT-20260206-000439,2026-02-06T12:47:45.494Z,LINK-SYD-AGG-SOUTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,2.24e-12,32.7,0.009
ALT-20260206-001729,2026-02-06T12:49:22.836Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.61% — transient microloop,-3.4,7.568e-12,18.6,0.61
ALT-20260206-002090,2026-02-06T12:49:57.493Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.79% — transient microloop,-3.3,3.428e-12,30.7,0.79
ALT-20260206-000643,2026-02-06T12:50:20.843Z,LINK-SYD-AGG-SOUTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.3,5.98e-12,33.9,0.032
ALT-20260206-002605,2026-02-06T12:51:23.480Z,AGG-MEL-WEST-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,1.425e-12,19.8,0.036
ALT-20260206-000125,2026-02-06T12:51:41.403Z,CORE-BNE-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.65% — transient microloop,-3.2,6.236e-12,26.9,0.65
ALT-20260206-001866,2026-02-06T12:52:47.462Z,LINK-SYD-AGG-NORTH-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.2,3.404e-12,17.6,0.018
ALT-20260206-001686,2026-02-06T12:53:14.769Z,CORE-MEL-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.5% — transient microloop,-3.3,2.568e-12,37.2,0.5
ALT-20260206-002887,2026-02-06T12:53:55.158Z,GNB-SYD-2041,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.22% — transient microloop,-3.4,4.404e-12,44.6,0.22
ALT-20260206-000151,2026-02-06T12:55:22.274Z,CORE-MEL-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.27% — transient microloop,-3.4,5.65e-12,17.1,0.27
ALT-20260206-002681,2026-02-06T12:57:05.489Z,LINK-SYD-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,1.79e-12,24.6,0.044
ALT-20260206-001360,2026-02-06T12:57:28.827Z,LINK-SYD-MEL-FIBRE-02,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.36% — transient microloop,-3.1,3.026e-12,24.2,0.36
ALT-20260206-001635,2026-02-06T12:57:33.829Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 74.6% — routine process spike,-3.0,3.841e-12,74.6,0.008
ALT-20260206-000017,2026-02-06T12:57:56.733Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.46% — transient microloop,-3.4,6.257e-12,40.3,0.46
ALT-20260206-000256,2026-02-06T12:58:29.530Z,LINK-SYD-MEL-FIBRE-02,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.3,5.23e-13,29.4,0.026
ALT-20260206-001892,2026-02-06T12:59:12.130Z,GNB-MEL-3021,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.0,1.429e-12,37.5,0.021
ALT-20260206-000771,2026-02-06T13:04:26.119Z,GNB-MEL-3011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.2,8.141e-12,32.7,0.039
ALT-20260206-001362,2026-02-06T13:05:00.794Z,GNB-SYD-2042,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,4.594e-12,26.2,0.028
ALT-20260206-001181,2026-02-06T13:05:15.454Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 72.5% — routine process spike,-3.3,4.274e-12,72.5,0.025
ALT-20260206-002856,2026-02-06T13:06:21.475Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.77% — transient microloop,-2.9,8.338e-12,38.6,0.77
ALT-20260206-000211,2026-02-06T13:06:54.353Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 62.8% — routine process spike,-3.0,6.36e-12,62.8,0.013
ALT-20260206-000250,2026-02-06T13:08:17.594Z,GNB-MEL-3011,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.7,3.397e-12,43.2,0.038
ALT-20260206-001754,2026-02-06T13:08:18.579Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.18% — transient microloop,-2.8,1.272e-12,25.4,0.18
ALT-20260206-000535,2026-02-06T13:08:36.382Z,AGG-MEL-EAST-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,6.372e-12,36.3,0.038
ALT-20260206-000438,2026-02-06T13:10:48.762Z,LINK-MEL-AGG-EAST-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,9.607e-12,34.5,0.009
ALT-20260206-000094,2026-02-06T13:13:13.808Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.3% — transient microloop,-3.4,1.949e-12,21.8,0.3
ALT-20260206-002710,2026-02-06T13:13:44.360Z,AGG-BNE-SOUTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,9.74e-13,19.8,0.035
ALT-20260206-000880,2026-02-06T13:16:11.941Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.25% — transient microloop,-2.6,7.418e-12,27.5,0.25
ALT-20260206-001164,2026-02-06T13:16:20.468Z,LINK-MEL-BNE-FIBRE-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,2.298e-12,37.0,0.017
ALT-20260206-002470,2026-02-06T13:17:01.349Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.63% — transient microloop,-2.5,5.721e-12,43.0,0.63
ALT-20260206-000871,2026-02-06T13:17:48.904Z,AGG-SYD-SOUTH-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.41% — transient microloop,-2.5,5.341e-12,18.6,0.41
ALT-20260206-000128,2026-02-06T13:18:50.154Z,LINK-MEL-AGG-WEST-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.8,1.014e-12,20.0,0.015
ALT-20260206-002842,2026-02-06T13:18:56.575Z,LINK-BNE-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.63% — transient microloop,-3.2,7.867e-12,42.1,0.63
ALT-20260206-001359,2026-02-06T13:21:05.076Z,GNB-MEL-3012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.48% — transient microloop,-3.3,3.782e-12,25.4,0.48
ALT-20260206-001608,2026-02-06T13:21:52.927Z,AGG-BNE-SOUTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,9.33e-13,25.7,0.018
ALT-20260206-001231,2026-02-06T13:23:59.292Z,GNB-BNE-4012,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.1,5.449e-12,27.7,0.047
ALT-20260206-000142,2026-02-06T13:24:01.975Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.1,7.909e-12,15.4,0.027
ALT-20260206-002811,2026-02-06T13:24:38.311Z,CORE-SYD-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.2% — transient microloop,-3.1,4.228e-12,43.0,0.2
ALT-20260206-002043,2026-02-06T13:28:05.877Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,6.697e-12,39.4,0.017
ALT-20260206-002210,2026-02-06T13:28:13.355Z,GNB-MEL-3021,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,2.963e-12,31.1,0.018
ALT-20260206-000857,2026-02-06T13:28:16.440Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.4,4.79e-12,43.2,0.029
ALT-20260206-000756,2026-02-06T13:31:35.026Z,GNB-BNE-4012,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.79% — transient microloop,-3.3,3.75e-13,26.6,0.79
ALT-20260206-001818,2026-02-06T13:31:49.050Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.6% — transient microloop,-2.7,9.97e-13,30.6,0.6
ALT-20260206-001156,2026-02-06T13:34:16.138Z,AGG-SYD-NORTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.0,9.905e-12,40.5,0.009
ALT-20260206-002433,2026-02-06T13:34:52.453Z,GNB-MEL-3021,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.6,3.987e-12,21.2,0.033
ALT-20260206-000174,2026-02-06T13:38:37.169Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 59.1% — routine process spike,-2.6,7.676e-12,59.1,0.014
ALT-20260206-000448,2026-02-06T13:41:18.557Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.12% — transient microloop,-2.6,1.658e-12,41.7,0.12
ALT-20260206-002446,2026-02-06T13:41:20.055Z,GNB-BNE-4011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.59% — transient microloop,-2.7,1.055e-12,40.2,0.59
ALT-20260206-000040,2026-02-06T13:47:38.873Z,LINK-MEL-BNE-FIBRE-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.5,8.173e-12,24.0,0.033
ALT-20260206-002577,2026-02-06T13:47:51.712Z,AGG-BNE-SOUTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 62.7% — routine process spike,-2.6,2.866e-12,62.7,0.048
ALT-20260206-001747,2026-02-06T13:48:58.526Z,AGG-BNE-SOUTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 61.6% — routine process spike,-3.1,1.461e-12,61.6,0.043
ALT-20260206-001953,2026-02-06T13:49:58.315Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,1.565e-12,35.8,0.038
ALT-20260206-002733,2026-02-06T13:51:37.852Z,GNB-SYD-2041,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,5.745e-12,26.9,0.001
ALT-20260206-001586,2026-02-06T13:53:39.211Z,CORE-BNE-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 57.9% — routine process spike,-3.0,1.2e-14,57.9,0.048
ALT-20260206-001671,2026-02-06T13:54:02.840Z,LINK-SYD-AGG-SOUTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.41% — transient microloop,-2.7,6.07e-13,39.3,0.41
ALT-20260206-000793,2026-02-06T13:57:47.500Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.9,2.875e-12,17.5,0.025
ALT-20260206-002552,2026-02-06T13:58:46.486Z,CORE-BNE-01,CoreRouter,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.58% — transient microloop,-2.7,9.783e-12,17.2,0.58
ALT-20260206-002035,2026-02-06T14:03:24.628Z,AGG-SYD-SOUTH-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,2.703e-12,15.7,0.011
ALT-20260206-001335,2026-02-06T14:03:59.475Z,LINK-SYD-BNE-FIBRE-01,TransportLink,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.0,7.689e-12,28.4,0.007
ALT-20260206-001239,2026-02-06T14:04:32.536Z,GNB-MEL-3012,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.5,6.04e-12,17.3,0.006
ALT-20260206-001371,2026-02-06T14:05:46.412Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.5,1.935e-12,34.3,0.041
ALT-20260206-001018,2026-02-06T14:08:28.432Z,LINK-BNE-AGG-CENTRAL-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,7.703e-12,31.7,0.045
ALT-20260206-000874,2026-02-06T14:09:46.735Z,LINK-SYD-AGG-NORTH-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.66% — transient microloop,-2.8,9.224e-12,25.2,0.66
ALT-20260206-002393,2026-02-06T14:10:16.914Z,AGG-BNE-CENTRAL-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.56% — transient microloop,-2.5,6.405e-12,19.9,0.56
ALT-20260206-001270,2026-02-06T14:10:23.917Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.7,1.992e-12,36.2,0.04
ALT-20260206-002267,2026-02-06T14:11:05.888Z,GNB-MEL-3011,BaseStation,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.53% — transient microloop,-2.8,5.696e-12,15.9,0.53
ALT-20260206-002458,2026-02-06T14:11:27.676Z,GNB-MEL-3021,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-2.6,4.5e-14,39.5,0.014
ALT-20260206-000159,2026-02-06T14:11:35.958Z,GNB-BNE-4012,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.0,6.058e-12,18.0,0.035
ALT-20260206-002406,2026-02-06T14:11:46.892Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.6,8.893e-12,16.3,0.006
ALT-20260206-001872,2026-02-06T14:13:07.092Z,LINK-SYD-AGG-NORTH-01,TransportLink,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.8,3.336e-12,15.9,0.044
ALT-20260206-001836,2026-02-06T14:14:36.831Z,GNB-BNE-4011,BaseStation,SERVICE_DEGRADATION,MINOR,Brief latency increase on link — within SLA,-3.4,2.294e-12,40.0,0.009
ALT-20260206-002879,2026-02-06T14:15:13.233Z,CORE-SYD-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 60.9% — routine process spike,-3.3,9.56e-13,60.9,0.048
ALT-20260206-001439,2026-02-06T14:15:45.976Z,AGG-MEL-WEST-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.51% — transient microloop,-3.4,2.196e-12,29.2,0.51
ALT-20260206-001337,2026-02-06T14:19:18.825Z,LINK-SYD-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.77% — transient microloop,-2.9,9.944e-12,17.9,0.77
ALT-20260206-000460,2026-02-06T14:20:09.301Z,LINK-MEL-BNE-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.68% — transient microloop,-3.2,9.109e-12,42.4,0.68
ALT-20260206-000408,2026-02-06T14:21:49.948Z,LINK-MEL-AGG-WEST-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.61% — transient microloop,-3.0,7.962e-12,19.5,0.61
ALT-20260206-002827,2026-02-06T14:21:58.405Z,AGG-BNE-CENTRAL-01,AggSwitch,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-2.9,6.04e-13,29.5,0.031
ALT-20260206-000227,2026-02-06T14:24:33.529Z,AGG-MEL-WEST-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 57.7% — routine process spike,-3.4,1.735e-12,57.7,0.05
ALT-20260206-000120,2026-02-06T14:25:26.679Z,GNB-BNE-4011,BaseStation,DUPLICATE_ALERT,MINOR,Periodic keepalive timeout — auto-recovered,-3.1,4.849e-12,25.0,0.038
ALT-20260206-001848,2026-02-06T14:26:12.960Z,AGG-MEL-EAST-01,AggSwitch,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.62% — transient microloop,-3.1,3.006e-12,16.3,0.62
ALT-20260206-000360,2026-02-06T14:28:40.479Z,LINK-SYD-MEL-FIBRE-01,TransportLink,PACKET_LOSS_THRESHOLD,MINOR,Packet loss 0.44% — transient microloop,-3.4,3.153e-12,28.5,0.44
ALT-20260206-002915,2026-02-06T14:30:00.000Z,LINK-SYD-MEL-FIBRE-01,TransportLink,LINK_DOWN,CRITICAL,Physical link loss of light detected,-40.0,1.0,25.1,100.0
ALT-20260206-002916,2026-02-06T14:30:02.100Z,CORE-SYD-01,CoreRouter,BGP_PEER_LOSS,CRITICAL,BGP peer CORE-MEL-01 (AS64513) unreachable via LINK-SYD-MEL-FIBRE-01,-3.1,7.449e-12,83.3,7.2
ALT-20260206-002917,2026-02-06T14:30:02.300Z,CORE-MEL-01,CoreRouter,BGP_PEER_LOSS,CRITICAL,BGP peer CORE-SYD-01 (AS64512) unreachable via LINK-SYD-MEL-FIBRE-01,-3.3,1.128e-12,84.0,2.34
ALT-20260206-002921,2026-02-06T14:30:04.364Z,CORE-MEL-01,CoreRouter,OSPF_ADJACENCY_DOWN,MAJOR,OSPF adjacency lost on interface Gi0/0/0/4,-2.8,5.495e-12,83.4,3.13
ALT-20260206-002920,2026-02-06T14:30:04.970Z,CORE-SYD-01,CoreRouter,OSPF_ADJACENCY_DOWN,MAJOR,OSPF adjacency lost on interface Gi0/0/0/3,-2.6,5.601e-12,90.1,3.36
ALT-20260206-002918,2026-02-06T14:30:05.105Z,CORE-SYD-01,CoreRouter,OSPF_ADJACENCY_DOWN,MAJOR,OSPF adjacency lost on interface Gi0/0/0/1,-3.0,8.35e-12,86.1,10.01
ALT-20260206-002919,2026-02-06T14:30:05.191Z,CORE-MEL-01,CoreRouter,OSPF_ADJACENCY_DOWN,MAJOR,OSPF adjacency lost on interface Gi0/0/0/2,-3.1,4.816e-12,89.1,8.7
ALT-20260206-002922,2026-02-06T14:30:07.088Z,CORE-SYD-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.1.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.2,7.986e-12,90.5,11.69
ALT-20260206-002926,2026-02-06T14:30:07.536Z,CORE-SYD-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 172.16.0.0/12 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.1,2.989e-12,82.7,6.15
ALT-20260206-002939,2026-02-06T14:30:07.735Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.201.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-2.8,5.32e-12,87.0,7.64
ALT-20260206-002923,2026-02-06T14:30:07.973Z,CORE-SYD-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.2.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.5,9.933e-12,92.7,8.91
ALT-20260206-002940,2026-02-06T14:30:08.299Z,CORE-SYD-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.202.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.3,1.69e-13,88.3,8.07
ALT-20260206-002934,2026-02-06T14:30:08.480Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.30.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-2.6,1.121e-12,86.4,12.44
ALT-20260206-002928,2026-02-06T14:30:08.692Z,CORE-SYD-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 172.18.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.4,5.387e-12,84.8,12.48
ALT-20260206-002930,2026-02-06T14:30:08.898Z,CORE-SYD-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 192.168.2.0/24 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.1,7.22e-13,85.0,6.47
ALT-20260206-002936,2026-02-06T14:30:09.173Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.101.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-2.9,7.627e-12,84.0,13.54
ALT-20260206-002938,2026-02-06T14:30:09.537Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.200.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.1,4.421e-12,88.0,6.41
ALT-20260206-002967,2026-02-06T14:30:10.005Z,CORE-SYD-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 91.3% — route reconvergence in progress,-3.1,8.162e-12,91.3,8.73
ALT-20260206-002929,2026-02-06T14:30:10.020Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 192.168.1.0/24 withdrawn — next-hop unreachable via SYD-MEL corridor,-2.6,7.389e-12,84.9,5.1
ALT-20260206-002932,2026-02-06T14:30:10.299Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.10.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-2.7,8.806e-12,83.2,8.26
ALT-20260206-002985,2026-02-06T14:30:10.493Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 94.3% — route reconvergence in progress,-3.0,5.917e-12,94.3,8.66
ALT-20260206-002978,2026-02-06T14:30:10.655Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 88.9% — route reconvergence in progress,-3.3,7.751e-12,88.9,1.13
ALT-20260206-002944,2026-02-06T14:30:10.675Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 91.7% — route reconvergence in progress,-3.3,3.389e-12,91.7,8.51
ALT-20260206-002925,2026-02-06T14:30:10.718Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.4.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-2.5,9.316e-12,83.5,10.78
ALT-20260206-002964,2026-02-06T14:30:10.870Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 92.6% — route reconvergence in progress,-3.4,3.882e-12,92.6,9.05
ALT-20260206-002976,2026-02-06T14:30:10.904Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 95.5% — route reconvergence in progress,-3.4,7.803e-12,95.5,8.92
ALT-20260206-002953,2026-02-06T14:30:11.064Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 91.8% — route reconvergence in progress,-3.0,3.716e-12,91.8,1.68
ALT-20260206-002954,2026-02-06T14:30:11.066Z,CORE-SYD-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 98.6% — route reconvergence in progress,-2.7,1.585e-12,98.6,2.48
ALT-20260206-002977,2026-02-06T14:30:11.179Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 98.3% — route reconvergence in progress,-3.0,1.989e-12,98.3,3.18
ALT-20260206-002931,2026-02-06T14:30:11.189Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 192.168.3.0/24 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.3,8.679e-12,87.3,12.94
ALT-20260206-002983,2026-02-06T14:30:11.374Z,AGG-SYD-NORTH-01,AggSwitch,HIGH_CPU,WARNING,CPU utilization 89.4% — route reconvergence in progress,-3.3,1.068e-12,89.4,1.55
ALT-20260206-002937,2026-02-06T14:30:11.406Z,CORE-SYD-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.102.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-3.2,7.586e-12,82.2,7.96
ALT-20260206-002933,2026-02-06T14:30:11.612Z,CORE-MEL-01,CoreRouter,ROUTE_WITHDRAWAL,MAJOR,Route 10.20.0.0/16 withdrawn — next-hop unreachable via SYD-MEL corridor,-2.7,7.875e-12,84.0,10.06
ALT-20260206-002969,2026-02-06T14:30:11.659Z,CORE-MEL-01,CoreRouter,HIGH_CPU,WARNING,CPU utilization 93.3% — route reconvergence in progress,-2.6,7.769e-12,93.3,7.94
